T_1a-lh,T_1b-lh,T_2a-LH,T_sat.lh,S.H_lh coil,D_coil lh,H_coil lh,S_coil lh,T_1a-ctr,T_1b-ctr,T_2a-ctr,T_sat.ctr,S.H_ctr coil,D_coil ctr,H_coil ctr,S_coil ctr,T_1a-rh,T_1c-rh,T_2a-RH,T_sat.rh,S.H_rh coil,D_coil rh,H_coil rh,S_coil rh,P_suction,T_2b,T_sat.comp.in,S.H_total,D_comp.in,H_comp.in,S_comp.in,T_3a,rpm,T_3b,P_disch,T_4a,T_sat.cond,S.C,T_waterin,T_waterout,T_4b-lh,T_sat.txv.lh,S.C-txv.lh,H_txv.lh,T_4b-ctr,T_sat.txv.ctr,S.C-txv.ctr,H_txv.ctr,T_4b-rh,T_sat.txv.rh,S.C-txv.rh,H_txv.rh,m_dot,qc
,29.130626833333334,46.218105333333334,6.048004136418193,40.17010119691518,5.97120168710695,595.3471351131044,2.5271182784387687,,26.429439,39.715851,6.048004136418193,33.66784686358185,6.066321530058815,589.3091862313369,2.5054955454032557,,26.328428,39.118309,6.048004136418193,33.07030486358185,6.075247367129268,588.7562176945249,2.503501217222002,28.452219,47.154367,6.048004136418193,41.10636286358183,5.957799854717876,596.2197286690845,2.530220182809603,146.872166,,150.123224,109.980991,79.746287,69.87491986294889,-9.871367137051198,76.508628,89.283121,79.309836,69.87491986294889,-9.434916137051095,607.2407520219282,78.56863,69.87491986294889,-8.693710137051198,606.4366518225372,77.216479,69.87491986294889,-7.341559137051104,604.9691541570796,1626.9429687950237,-6991.283717887346
,27.50520416666667,46.061973,9.110935040965124,36.951037959034906,6.355819266442284,594.5557403863112,2.514042578201516,,24.309976,39.375421,9.110935040965124,30.26448595903488,6.461463406419095,588.3235443361341,2.491713172581066,,23.378258,38.974193,9.110935040965124,29.863257959034865,6.4679396270243865,587.9508019731412,2.4903681926117955,31.028447,47.096462,9.110935040965124,37.985526959034914,6.339848531471194,595.5234429863051,2.517483304492833,145.462251,,148.507263,158.849398,86.16545,93.67015946535015,7.504709465350106,81.21749,88.625344,72.658794,93.67015946535015,21.011365465350046,258.60602197755514,71.922909,93.67015946535015,21.747250465350113,257.5096543031621,69.794448,93.67015946535015,23.875711465350015,254.34865392064492,176.5148243449687,25701.96871134383
,29.11931583333333,45.829988333333326,17.516524952550547,28.3134633807829,7.518248554513427,592.378645048787,2.4790923990719587,,25.970375,39.337917,17.516524952550547,21.821392047449468,7.64472879290496,586.2535354674245,2.4571407754965944,,25.54838,38.86329,17.516524952550547,21.346765047449537,7.654187236290647,585.8069531545055,2.455529116358558,38.694649,47.1932,17.516524952550547,29.676675047449486,7.492353208267878,593.6688738186758,2.4836805007134175,146.140556,,150.207357,172.289393,93.293664,99.334719184095,6.0410551840949775,83.598601,94.112982,86.741588,99.334719184095,12.593131184094897,279.94527816480905,81.779272,99.334719184095,17.55544718409494,272.3464330714492,81.249771,99.334719184095,18.084948184095005,271.54115490064316,259.1881454471058,35551.02337034181
,28.894624833333335,45.92859133333334,13.963311437972823,31.96527989536048,7.00635702347693,593.3346692314102,2.493825126861007,,26.560908,39.385714,13.963311437972823,25.422402562027184,7.122971348422494,587.1949683606558,2.4718244234420186,,26.30938,38.977739,13.963311437972823,25.01442756202722,7.130403373664569,586.8132565703977,2.4704470978591613,35.344842,47.192508,13.963311437972823,33.229196562027155,6.9843718467901645,594.5247201301319,2.4980565827332897,143.206346,,146.472296,131.532735,77.982063,81.08484072886651,3.102777728866465,75.569873,87.763033,77.687052,81.08484072886651,3.3977887288663053,266.1444648163288,77.278128,81.08484072886651,3.8067127288664664,265.52649230536286,75.782928,81.08484072886651,5.301912728866375,263.27207443015163,279.57815752799297,39608.072635839475
,27.5655175,46.105995666666665,-0.6877022397357777,46.79369790640251,5.1994947926187,596.5483018210927,2.554623256198807,,24.354107,39.311735,-0.6877022397357777,39.99943723973587,5.28383775343762,590.2901354535771,2.532200378410489,,23.47965,38.826517,-0.6877022397357777,39.51421923973584,5.289985423543543,589.8449114475835,2.53059351983565,23.17325,47.116149,-0.6877022397357777,47.80385123973588,5.187224703276521,597.4826229192657,2.5579450833863433,142.671924,,145.995097,147.097558,87.109545,88.44770957082453,1.3381645708245629,81.567544,88.685417,75.535946,88.44770957082453,12.911763570824496,262.905624860935,72.201105,88.44770957082453,16.246604570824456,257.91483507587697,68.952346,88.44770957082453,19.49536357082443,253.08897477697195,170.61071499835236,24901.7526505795
,29.265657666666666,46.12814966666667,6.269292597623952,39.85885706904278,5.9994470633376435,595.2178202450644,2.5259105890678364,,26.30675,39.222186,6.269292597623952,32.95289340237614,6.1012005040710005,588.8050249995209,2.502932116746515,,25.96991,38.927205,6.269292597623952,32.65791240237612,6.105640118885157,588.5320583612221,2.5019469634989373,28.634584,47.41531,6.269292597623952,41.14601740237608,5.980931524178896,596.4178716503911,2.530175824294168,143.96819,,147.777687,125.798169,91.039245,78.22724345448447,-12.812001545515557,82.148145,93.12114,85.327434,78.22724345448447,-7.100190545515568,609.4518225689986,81.342003,78.22724345448447,-3.1147595455155397,604.991287098061,80.724442,78.22724345448447,-2.497198545515539,604.2987392620518,1736.5315626920355,-7337.998786104576
,28.822275333333334,45.67418466666667,16.027149771883273,29.647034894783474,7.303509900487266,592.5998625672322,2.4845987214407117,,26.485414,39.350894,16.027149771883273,23.323744228116787,7.4222583063739815,586.6483406652374,2.463266193989089,,26.03517,39.030449,16.027149771883273,23.003299228116806,7.428405578135827,586.3475448976254,2.4621808560903173,37.270683,47.304196,16.027149771883273,31.27704622811684,7.273662391284319,594.1391189185005,2.4900726174970695,141.133662,,143.821222,118.708956,76.499556,74.57389334116937,-1.9256626588306403,74.862516,86.312262,76.034714,74.57389334116937,-1.4608206588306303,601.1603193546462,75.978541,74.57389334116937,-1.4046476588307086,601.0980953397786,74.354918,74.57389334116937,0.21897534116927772,261.12113602250207,1497.9687451794468,68484.3112612192
,27.844568166666665,45.90114533333334,11.522781997155597,34.37836333617777,6.673953836733763,593.8717682731456,2.503661324451,,24.471583,39.040217,11.522781997155597,27.51743500284448,6.789188827461993,587.4573123435571,2.4806675297425294,,23.557183,38.945696,11.522781997155597,27.422914002844514,6.790810760063225,587.3692138290015,2.480349524716485,33.137274,47.26066,11.522781997155597,35.73787800284445,6.651686189448047,595.1475455976222,2.508197414970236,141.83352,,144.808209,163.889554,88.905436,95.83084767087215,6.925411670872097,82.725077,89.37956,78.985418,95.83084767087215,16.845429670871965,268.10880028373765,73.84684,95.83084767087215,21.984007670872074,260.3830383201883,68.974667,95.83084767087215,26.856180670872085,253.140924541296,162.50880917106647,23376.234833851344
,29.2772385,45.68782433333333,1.7243384202587677,43.96348591307458,5.471575108471541,595.7106851640382,2.5432161864323226,,26.305133,39.079431,1.7243384202587677,37.35509257974128,5.558784203972101,589.6093879474199,2.5213412091181366,,26.090149,39.018097,1.7243384202587677,37.29375857974126,5.559609168034246,589.5529532082453,2.521137522114738,25.00396,47.327353,1.7243384202587677,45.603014579741306,5.450438714018329,597.2308863209885,2.5486221215541724,143.181093,,146.818643,127.321246,88.85318,78.99442484884824,-9.858755151151888,81.082801,92.479868,84.048129,78.99442484884824,-5.053704151151749,607.5854764660231,81.152884,78.99442484884824,-2.1584591511518623,604.3317689426024,80.410273,78.99442484884824,-1.4158481511517949,603.4957638639603,1753.5218914543177,-5960.442202408646
,28.309597999999998,45.363131333333335,10.928143034636275,34.43498829869717,6.603656153950615,593.5013600922216,2.504290022757906,,26.05087,39.233865,10.928143034636275,28.305721965363794,6.705201909809701,587.7766278809298,2.483761666639965,,25.562192,39.138111,10.928143034636275,28.209967965363774,6.706818872025558,587.6874422114739,2.483439861932475,32.610683,46.998306,10.928143034636275,36.07016296536381,6.577198139362904,595.0340291159696,2.5097438165658446,140.474404,,143.119022,119.708555,75.939624,75.09751791657573,-0.8421060834243462,75.097342,85.622675,75.062345,75.09751791657573,0.03517291657565238,262.1845679396256,75.091227,75.09751791657573,0.006290916575687788,262.2280065396751,73.594377,75.09751791657573,1.5031409165757281,259.9806324633951,1377.150014239302,197485.49146728902
,27.733657166666664,45.123942666666665,22.03798887561917,23.08595379104753,8.228789234724246,590.5285995202086,2.4584390750975333,,24.400437,39.166404,22.03798887561917,17.128415124380865,8.359206180602284,584.8665427253237,2.4381292467515565,,23.749535,38.906188,22.03798887561917,16.868199124380897,8.365024282897894,584.6197601873947,2.4372385249407964,43.197145,46.920688,22.03798887561917,24.88269912438087,8.1904698952902,592.2409610489165,2.4645341900383353,141.29449,,144.756561,176.144167,90.354003,100.90422163881846,10.550218638818468,83.673605,90.305451,81.867706,100.90422163881846,19.036515638818322,272.4798608136585,75.489133,100.90422163881846,25.41508863881844,262.8479139264531,71.222995,100.90422163881846,29.681226638818305,256.48472502378434,164.32516495656375,23192.468922370284
,29.149324333333336,45.687909,15.983100498026069,29.704808501973993,7.296902242369289,592.623571440725,2.4848233700718607,,26.744086,39.245908,15.983100498026069,23.26280750197402,7.417782961300184,586.5609560537799,2.463090660004149,,26.446923,39.092356,15.983100498026069,23.10925550197402,7.420725785825897,586.4168323359205,2.4625706071920366,37.229007,47.332005,15.983100498026069,31.348904501973994,7.266833476872266,594.1760543334373,2.490344075832968,141.799458,,145.250396,134.989866,86.095951,82.76809901112634,-3.3278519888736584,79.485571,91.090069,82.154873,82.76809901112634,0.6132260111262781,272.9349622865413,80.204701,82.76809901112634,2.5633980111263552,269.96178087806464,79.278915,82.76809901112634,3.489184011126258,268.55539746731716,1721.4427931046066,239547.70584365213
,28.229707833333332,45.404616,-73.52617701032234,118.93079301032235,0.8750931573810503,603.2142262386322,2.8982654961470784,,25.969653,39.333235,-73.52617701032234,112.85941201032244,0.8860506286685902,597.8474923786234,2.8790236554667366,,25.437583,39.11444,-73.52617701032234,112.64061701032237,0.8864507926782449,597.6549710364683,2.8783290419209893,-8.044085,47.194639,-73.52617701032234,120.7208160103224,0.8719156901019897,604.8055320695144,2.903926609260287,139.170422,,141.843059,112.275755,76.549185,71.13320129468926,-5.415983705310782,75.807783,85.232986,74.076347,71.13320129468926,-2.9431457053108145,600.8931289844893,74.07711,71.13320129468926,-2.9439087053108666,600.8939628530381,72.734329,71.13320129468926,-1.6011277053107846,599.4258163578279,1284.911558648938,2431.1663737298254
,28.138135666666667,45.752686000000004,11.108499617726078,34.64418638227397,6.621226121167057,593.8258657244887,2.5048545480642215,,24.766255,39.081898,11.108499617726078,27.973398382274013,6.732159527953944,587.5931037317214,2.4825097042797752,,24.083058,38.976269,11.108499617726078,27.86776938227399,6.733953032488823,587.4947083088318,2.4821545567219903,32.769937,47.180892,11.108499617726078,36.07239238227396,6.598054247959624,595.1652180384592,2.509617756482141,140.999337,,144.540408,173.067355,91.696015,99.65336637226922,7.957351372269079,84.65162,91.198686,83.731262,99.65336637226922,15.922104372269178,275.32374914276494,76.77315,99.65336637226922,22.880216372269114,264.7741736249729,73.403746,99.65336637226922,26.24962037226919,259.7275782781355,162.99367325421915,23022.291237475863
,29.123141,45.83994633333333,2.094544292627301,43.74540204070611,5.511558157366366,595.7807546340038,2.5421833444918045,,26.524059,38.849962,2.094544292627301,36.75541770737281,5.604668828496302,589.3246449224172,2.519034454828579,,26.270126,39.057226,2.094544292627301,36.96268170737277,5.6018538480189575,589.515418934756,2.51972313709073,25.290763,47.321259,2.094544292627301,45.22671470737278,5.49229579623358,597.1549198966293,2.5470692612505914,141.314346,,144.95027,92.659062,85.703308,59.781202742469034,-25.922105257531143,79.318332,90.92114,81.801712,59.781202742469034,-22.020509257531046,614.470032150108,80.101988,59.781202742469034,-20.32078525753094,612.6838755661522,79.144212,59.781202742469034,-19.36300925753104,611.6775978311723,1822.1564580343947,-12368.168812595128
,28.081505833333335,45.35390266666667,7.317278124521181,38.03662454214562,6.139987864289655,594.2778353116006,2.519036719208552,,25.805654,39.175838,7.317278124521181,31.85855987547884,6.233623522237404,588.5355811793829,2.4984441562361224,,25.060469,39.12805,7.317278124521181,31.810771875478828,6.234361358235545,588.4912951121904,2.4982843498724736,29.506146,47.080297,7.317278124521181,39.76301887547892,6.1144266717915885,595.8885720419089,2.5247678942796203,138.890578,,141.418993,116.809804,76.413635,73.57106906508619,-2.8425659349137957,75.70957,84.912586,73.512962,73.57106906508619,0.05810706508623298,259.8572270342729,73.681579,73.57106906508619,-0.11050993491386407,599.1216814564917,72.431088,73.57106906508619,1.139981065086215,258.23772984063476,1249.4354665079138,120039.95330546224
,28.0153985,45.35767033333334,-4.128195719296919,49.4858660526303,4.8462953989328135,596.4694229329184,2.5665683446314507,,24.600784,38.720161,-4.128195719296919,42.848356719297016,4.922284201482813,590.3821227229681,2.5447285641200357,,23.920492,39.05477,-4.128195719296919,43.18296571929698,4.918386631633224,590.6879435400821,2.545832704602234,20.673533,47.069527,-4.128195719296919,51.19772271929699,4.827138827206487,598.0465980241441,2.5721801422055224,140.99117,,144.470822,148.141916,91.825765,88.92284742988558,-2.902917570114494,84.707825,91.235242,83.83675,88.92284742988558,5.0860974298855695,275.50110487774407,77.142717,88.92284742988558,11.780130429885606,265.324293435707,74.137343,88.92284742988558,14.78550442988551,260.80842021351225,1076.067069456494,153044.82940178484
,29.101218833333334,45.575423,7.986957630347103,37.58846536965299,6.2205111391658745,594.3425886066087,2.5170260132471527,,26.418415,38.8864,7.986957630347103,30.89944236965299,6.32360314453741,588.1201927837503,2.4947100552266734,,26.40013,39.121597,7.986957630347103,31.134639369652927,6.319907559447352,588.3383209731909,2.4954974047698673,30.06997,47.156624,7.986957630347103,39.16966636965299,6.196733263626875,595.8193027916433,2.5222787749284894,141.757364,,144.95542,120.460345,85.548591,75.48945253667239,-10.059138463327622,79.37031,91.099922,82.276923,75.48945253667239,-6.7874704633276455,607.5660041165668,80.37274,75.48945253667239,-4.883287463327656,605.4567733860941,79.544122,75.48945253667239,-4.054669463327616,604.5380400946349,1760.9264085484133,-7596.190821150468
,28.27763566666667,45.138636999999996,2.1899174808810002,42.94871951911905,5.531606491985269,595.1125119014149,2.539472362113343,,26.137904,38.995526,2.1899174808810002,36.80560851911895,5.613756874637713,589.4395950175801,2.5191204427416745,,25.581332,39.153905,2.1899174808810002,36.963987519119044,5.611602263924596,589.5854077322463,2.519646689695964,25.364903,47.089023,2.1899174808810002,44.89910551911903,5.506118496649757,596.9211320578917,2.5459089423222396,138.030026,,140.500027,108.397765,76.36439,68.99684379576331,-7.3675462042366915,75.73758,84.811208,73.421112,68.99684379576331,-4.42426820423683,601.3017897601871,73.952975,68.99684379576331,-4.956131204236795,601.8781911102407,72.698929,68.99684379576331,-3.702085204236789,600.5188802899203,1263.1898487216106,-2341.514556949158
,28.022896166666666,44.981614666666665,9.62568033095248,35.35593433571425,6.439064405463056,593.4335347845778,2.5083388722369264,,24.790638,39.131524,9.62568033095248,29.505843669047657,6.533048463309349,587.9805425103028,2.4887755351526923,,24.238742,39.03484,9.62568033095248,29.40915966904753,6.534630036232454,587.8906655977379,2.488451169416823,31.472524,46.987858,9.62568033095248,37.36217766904762,6.40758705447172,595.3104422052668,2.515020181492876,139.133753,,142.554313,151.643927,90.886365,90.5000108703571,-0.3863541296429503,84.091031,90.381107,82.8805,90.5000108703571,7.619510870356999,274.03495431764543,76.159084,90.5000108703571,14.340926870357134,263.8438465542027,72.496985,90.5000108703571,18.003025870357067,258.3593964378212,1049.8083102842313,148886.99068561298
,29.113598166666666,45.04576,20.95080146128347,24.09495853871666,8.057879082695532,590.7470389642889,2.462562523835239,,26.711767,39.08078,20.95080146128347,18.129978538716614,8.184991150156488,585.0890864300056,2.442264106694872,,26.565062,39.203254,20.95080146128347,18.252452538716568,8.182329502690212,585.2050157007496,2.4426824460309646,42.089501,47.203009,20.95080146128347,26.252207538716526,8.013135007740527,592.799377916878,2.4698663090858557,139.779976,,143.218862,98.750886,85.398926,63.45913631040504,-21.939789689595045,79.245365,90.679138,81.676945,63.45913631040504,-18.217808689595007,612.7803740728875,80.146508,63.45913631040504,-16.687371689594976,611.1553711655902,79.210261,63.45913631040504,-15.751124689595088,610.1612705119376,1824.4594309610343,-14562.19623503122
,28.109313,45.084149,16.96325970496317,28.120889295036864,7.450837970295775,591.8118454745231,2.4788201363751017,,25.875938,39.023295,16.96325970496317,22.06003529503689,7.567692735274612,586.1010505980925,2.4583317573664707,,25.274112,39.288444,16.96325970496317,22.32518429503682,7.562483853728268,586.3503142993252,2.4592312188742858,38.162308,47.202965,16.96325970496317,30.239705295036867,7.411044235192528,593.8149242300974,2.485948345502357,137.119968,,139.77951,138.407279,78.711471,84.40425939065727,5.692788390657188,76.853304,85.070939,72.81696,84.40425939065727,11.587299390657256,258.8278670805651,73.213392,84.40425939065727,11.190867390657274,259.420375306965,72.171847,84.40425939065727,12.232412390657169,257.8648272367761,192.85452842637258,27783.401156934873
,28.165128,45.14889433333334,31.109592852568333,14.039301480765015,9.800174470947805,587.8826688546201,2.4219663457947287,,25.022221,39.305146,31.109592852568333,8.195553147431678,9.96154136583485,582.2276596682552,2.4016850854363225,,24.508656,39.18087,31.109592852568333,8.071277147431704,9.9650507489489,582.1075625045158,2.401251793675749,53.080559,47.061547,31.109592852568333,15.95195414743173,9.748856558090207,589.7371179727611,2.428566137940159,139.258064,,142.616455,157.477444,92.005145,93.07407280225796,1.0689278022578832,84.715806,91.216196,84.376073,93.07407280225796,8.697999802257925,276.32135333836493,77.512513,93.07407280225796,15.561559802257943,265.88358242341604,75.343629,93.07407280225796,17.73044380225783,262.6210352294284,161.48861937731945,22317.149936439142
,29.10448666666667,45.17764333333333,9.180281871059229,35.997361462274185,6.378464007633556,593.7141626605373,2.5108145607112666,,26.787279,39.349414,9.180281871059229,30.169132128940852,6.470955548285183,588.2837776941118,2.491340365262993,,26.714932,39.27314,9.180281871059229,30.092858128940897,6.472187780664361,588.2129032678238,2.4910846964166153,31.088085,47.206752,9.180281871059229,38.0264701289408,6.347012620869303,595.611741679538,2.517566685344408,139.324674,,142.456309,113.83648,83.005072,71.97948035761121,-11.025591642388815,77.964059,89.585326,80.410964,71.97948035761121,-8.431483642388752,607.3710082001273,79.06527,71.97948035761121,-7.085789642388863,605.9000074698351,78.31114,71.97948035761121,-6.331659642388752,605.0752173631093,1757.634674541977,-7936.647612242737
,28.102434166666665,45.28566633333333,10.681583246352623,34.6040830869808,6.572320363319469,593.484005154585,2.5050378793690236,,25.825408,38.959748,10.681583246352623,28.27816475364741,6.676599065918725,587.5785582681917,2.4838540694437077,,25.27719,39.303387,10.681583246352623,28.621803753647395,6.670829748679392,587.8984961975956,2.4850086133008364,32.393623,47.217258,10.681583246352623,36.535674753647484,6.541267925091777,595.2940352131488,2.5114777251560176,137.153268,,139.792076,134.632102,78.950724,82.59523510892522,3.6445111089252125,77.074216,85.124774,72.499803,82.59523510892522,10.095432108925205,258.35168804973375,73.050359,82.59523510892522,9.544876108925166,259.1743337803242,72.220571,82.59523510892522,10.37466410892522,257.9348531583187,188.7244116591308,27326.042122084833
,28.224054833333337,45.24646333333334,12.324296699795902,32.92216663353749,6.792759628647298,593.0750216477956,2.498207962855276,,24.883192,39.116464,12.324296699795902,26.792167300204095,6.897968782461669,587.3388771912497,2.4776338835537186,,24.398126,39.097957,12.324296699795902,26.773660300204163,6.898292538291858,587.3216055801528,2.4775715533202565,33.854031,47.190437,12.324296699795902,34.86614030020426,6.7602141718763935,594.9006442117852,2.5047037087083224,139.319866,,142.746484,157.749771,92.21455,93.19266918411151,0.9781191841114947,84.904856,91.419987,84.68444,93.19266918411151,8.508229184111395,276.79430284290845,77.666663,93.19266918411151,15.526006184111441,266.1161401638519,75.663721,93.19266918411151,17.528948184111506,263.10160142854005,161.99026514018084,22718.529000918203
